time,value,metric
2024-02-03 10:32:31,32.15234375,{}
2024-02-03 10:33:31,32.15234375,{}
2024-02-03 10:34:31,32.15234375,{}
2024-02-03 10:35:31,40.5390625,{}
2024-02-03 10:36:31,41.9609375,{}
2024-02-03 10:37:31,42.70703125,{}
2024-02-03 10:38:31,53.23046875000001,{}
2024-02-03 10:39:31,62.51953125000001,{}
2024-02-03 10:40:31,64.5625,{}
2024-02-03 10:41:31,64.63671875,{}
2024-02-03 10:42:31,64.63671875,{}
2024-02-03 10:43:31,64.63671875,{}
2024-02-03 10:44:31,64.63671875,{}
2024-02-03 10:45:31,65.6328125,{}
2024-02-03 10:46:31,65.66015625,{}
2024-02-03 10:47:31,66.15625,{}
2024-02-03 10:48:31,66.16015625,{}
2024-02-03 10:49:31,66.16015625,{}
2024-02-03 10:50:31,66.1640625,{}
2024-02-03 10:51:31,66.16796875,{}
2024-02-03 10:52:31,107.48437500000001,{}
2024-02-03 10:53:31,55.48307291666667,{}
2024-02-03 10:54:31,64.98567708333333,{}
2024-02-03 10:55:31,74.02734375,{}
2024-02-03 10:56:31,77.0234375,{}
2024-02-03 10:57:31,52.693359375,{}
2024-02-03 10:58:31,72.001953125,{}
2024-02-03 10:59:31,66.900390625,{}
2024-02-03 11:00:31,84.755859375,{}
2024-02-03 11:01:31,99.97265625,{}
2024-02-03 11:02:31,93.2412109375,{}
2024-02-03 11:03:31,84.49375,{}
2024-02-03 11:04:31,78.37369791666667,{}
2024-02-03 11:05:31,55.033203125,{}
2024-02-03 11:06:31,66.07578125,{}
2024-02-03 11:07:31,66.74375,{}
2024-02-03 11:08:31,57.6796875,{}
2024-02-03 11:09:31,62.7890625,{}
2024-02-03 11:10:31,68.95703125,{}
2024-02-03 11:11:31,73.025390625,{}
2024-02-03 11:12:31,73.08203125,{}
2024-02-03 11:13:31,73.673828125,{}
2024-02-03 11:14:31,73.193359375,{}
2024-02-03 11:15:31,77.140625,{}
2024-02-03 11:16:31,78.486328125,{}
2024-02-03 11:17:31,78.490234375,{}
2024-02-03 11:18:31,78.529296875,{}
2024-02-03 11:19:31,78.529296875,{}
2024-02-03 11:20:31,78.302734375,{}
2024-02-03 11:21:31,77.927734375,{}
2024-02-03 11:22:31,75.1953125,{}
2024-02-03 11:23:31,72.1640625,{}
2024-02-03 11:24:31,68.21484375,{}
2024-02-03 11:25:31,65.0390625,{}
2024-02-03 11:26:31,62.166015625,{}
2024-02-03 11:27:31,59.1015625,{}
2024-02-03 11:28:31,56.1640625,{}
2024-02-03 11:29:31,52.8828125,{}
2024-02-03 11:30:31,52.8828125,{}
2024-02-03 11:31:31,46.9140625,{}
2024-02-03 11:32:31,44.2578125,{}
2024-02-03 11:33:31,42.6015625,{}
2024-02-03 11:34:31,42.603515625,{}
2024-02-03 11:35:31,42.9609375,{}
2024-02-03 11:36:31,46.08984375,{}
2024-02-03 11:37:31,47.7109375,{}
2024-02-03 11:38:31,52.08984375,{}
2024-02-03 11:39:31,53.564453125,{}
2024-02-03 11:40:31,56.33203125,{}
2024-02-03 11:41:31,59.14453125,{}
2024-02-03 11:42:31,62.892578125,{}
2024-02-03 11:43:31,64.54296875,{}
2024-02-03 11:44:31,65.49609375,{}
2024-02-03 11:45:31,70.84375,{}
2024-02-03 11:46:31,71.66015625,{}
2024-02-03 11:47:31,76.189453125,{}
2024-02-03 11:48:31,76.693359375,{}
2024-02-03 11:49:31,76.697265625,{}
2024-02-03 11:50:31,76.982421875,{}
2024-02-03 11:51:31,76.984375,{}
2024-02-03 11:52:31,76.984375,{}
2024-02-03 11:53:31,76.994140625,{}
2024-02-03 11:54:31,76.99609375,{}
2024-02-03 11:55:31,78.423828125,{}
2024-02-03 11:56:31,80.43359375,{}
2024-02-03 11:57:31,98.435546875,{}
2024-02-03 11:58:31,80.65755208333333,{}
2024-02-03 11:59:31,91.19401041666667,{}
2024-02-03 12:00:31,79.3818359375,{}
2024-02-03 12:01:31,87.76953125,{}
2024-02-03 12:02:31,77.9052734375,{}
2024-02-03 12:03:31,83.0283203125,{}
2024-02-03 12:04:31,68.21484375,{}
2024-02-03 12:05:31,69.2451171875,{}
2024-02-03 12:06:31,71.0048828125,{}
2024-02-03 12:07:31,72.0048828125,{}
2024-02-03 12:08:31,70.2373046875,{}
2024-02-03 12:09:31,69.509765625,{}
2024-02-03 12:10:31,69.5341796875,{}
2024-02-03 12:11:31,66.931640625,{}
2024-02-03 12:12:31,66.04296875,{}
2024-02-03 12:13:31,65.6650390625,{}
2024-02-03 12:14:31,63.2529296875,{}
2024-02-03 12:15:31,61.11132812499999,{}
2024-02-03 12:16:31,59.9404296875,{}
2024-02-03 12:17:31,57.81119791666667,{}
2024-02-03 12:18:31,57.81119791666667,{}
2024-02-03 12:19:31,57.81119791666667,{}
2024-02-03 12:20:31,57.81119791666667,{}
2024-02-03 12:21:31,56.74869791666667,{}
2024-02-03 12:22:31,53.84244791666667,{}
2024-02-03 12:23:31,52.34244791666667,{}
2024-02-03 12:24:31,50.0078125,{}
2024-02-03 12:25:31,50.0078125,{}
2024-02-03 12:26:31,50.0078125,{}
2024-02-03 12:27:31,49.0,{}
2024-02-03 12:28:31,45.9765625,{}
2024-02-03 12:29:31,43.5078125,{}
2024-02-03 12:30:31,37.80859375,{}
2024-02-03 12:31:31,33.7421875,{}
2024-02-03 12:32:31,28.000000000000004,{}
2024-02-03 12:33:31,28.000000000000004,{}
2024-02-03 12:34:31,28.000000000000004,{}
2024-02-03 12:35:31,31.7578125,{}
2024-02-03 12:36:31,38.33984375,{}
2024-02-03 12:37:31,49.75390625,{}
2024-02-03 12:38:31,49.90234375,{}
2024-02-03 12:39:31,60.73828125,{}
2024-02-03 12:40:31,60.7890625,{}
2024-02-03 12:41:31,60.8125,{}
2024-02-03 12:42:31,60.8125,{}
2024-02-03 12:43:31,60.88671875,{}
2024-02-03 12:44:31,60.91796874999999,{}
2024-02-03 12:45:31,61.390625,{}
2024-02-03 12:46:31,61.390625,{}
2024-02-03 12:47:31,61.39453124999999,{}
2024-02-03 12:48:31,61.43359375000001,{}
2024-02-03 12:49:31,61.43359375000001,{}
2024-02-03 12:50:31,61.43359375000001,{}
2024-02-03 12:51:31,61.43359375000001,{}
2024-02-03 12:52:31,38.14453125,{}
2024-02-03 12:53:31,33.625,{}
2024-02-03 12:54:31,50.25390625,{}
2024-02-03 12:55:31,62.30078125,{}
2024-02-03 12:56:31,63.865234375,{}
2024-02-03 12:57:31,66.21484375,{}
2024-02-03 12:58:31,74.94140625,{}
2024-02-03 12:59:31,81.498046875,{}
2024-02-03 13:00:31,98.177734375,{}
2024-02-03 13:01:31,84.06640625,{}
2024-02-03 13:02:31,84.8642578125,{}
2024-02-03 13:03:31,81.340625,{}
2024-02-03 13:04:31,88.0015625,{}
2024-02-03 13:05:31,62.16015625000001,{}
2024-02-03 13:06:31,71.61015625,{}
2024-02-03 13:07:31,56.98828125,{}
2024-02-03 13:08:31,62.09895833333333,{}
2024-02-03 13:09:31,64.1015625,{}
2024-02-03 13:10:31,66.89713541666667,{}
2024-02-03 13:11:31,66.96484375,{}
2024-02-03 13:12:31,67.015625,{}
2024-02-03 13:13:31,67.0546875,{}
2024-02-03 13:14:31,67.07161458333334,{}
2024-02-03 13:15:31,67.08333333333334,{}
2024-02-03 13:16:31,65.75520833333334,{}
2024-02-03 13:17:31,64.421875,{}
2024-02-03 13:18:31,61.192708333333336,{}
2024-02-03 13:19:31,59.90104166666667,{}
2024-02-03 13:20:31,57.7265625,{}
2024-02-03 13:21:31,55.87239583333333,{}
2024-02-03 13:22:31,56.701171875,{}
2024-02-03 13:23:31,56.701171875,{}
2024-02-03 13:24:31,56.701171875,{}
2024-02-03 13:25:31,56.701171875,{}
