time,value,metric
2024-02-19 14:24:24,66.625,{}
2024-02-19 14:25:24,66.625,{}
2024-02-19 14:26:24,62.067708333333336,{}
2024-02-19 14:27:24,58.54817708333333,{}
2024-02-19 14:28:24,56.13151041666667,{}
2024-02-19 14:29:24,53.98828125,{}
2024-02-19 14:30:24,49.42578125,{}
2024-02-19 14:31:24,44.657552083333336,{}
2024-02-19 14:32:24,54.908203125,{}
2024-02-19 14:33:24,54.908203125,{}
2024-02-19 14:34:24,54.908203125,{}
2024-02-19 14:35:24,59.056640625,{}
2024-02-19 14:36:24,62.921875,{}
2024-02-19 14:37:24,70.017578125,{}
2024-02-19 14:38:24,72.669921875,{}
2024-02-19 14:39:24,75.564453125,{}
2024-02-19 14:40:24,57.3984375,{}
2024-02-19 14:41:24,60.130208333333336,{}
2024-02-19 14:42:24,61.50651041666667,{}
2024-02-19 14:43:24,61.53255208333333,{}
2024-02-19 14:44:24,62.037760416666664,{}
2024-02-19 14:45:24,62.32552083333333,{}
2024-02-19 14:46:24,65.0703125,{}
2024-02-19 14:47:24,64.94921875,{}
2024-02-19 14:48:24,66.12890625,{}
2024-02-19 14:49:24,66.53385416666667,{}
2024-02-19 14:50:24,66.69661458333334,{}
2024-02-19 14:51:24,66.7109375,{}
2024-02-19 14:52:24,66.87369791666667,{}
2024-02-19 14:53:24,66.87760416666667,{}
2024-02-19 14:54:24,67.01302083333334,{}
2024-02-19 14:55:24,69.91145833333334,{}
2024-02-19 14:56:24,70.62109375,{}
2024-02-19 14:57:24,70.53645833333334,{}
2024-02-19 14:58:24,70.54947916666667,{}
2024-02-19 14:59:24,69.16015625,{}
2024-02-19 15:00:24,63.93880208333333,{}
2024-02-19 15:01:24,63.95833333333333,{}
2024-02-19 15:02:24,62.91145833333333,{}
2024-02-19 15:03:24,62.91145833333333,{}
2024-02-19 15:04:24,62.91145833333333,{}
2024-02-19 15:05:24,62.91145833333333,{}
2024-02-19 15:06:24,62.91145833333333,{}
2024-02-19 15:07:24,62.91145833333333,{}
2024-02-19 15:08:24,62.912760416666664,{}
2024-02-19 15:09:24,62.912760416666664,{}
2024-02-19 15:10:24,62.912760416666664,{}
2024-02-19 15:11:24,62.9140625,{}
2024-02-19 15:12:24,62.91536458333333,{}
2024-02-19 15:13:24,62.91536458333333,{}
2024-02-19 15:14:24,62.91536458333333,{}
2024-02-19 15:15:24,62.91536458333333,{}
2024-02-19 15:16:24,62.91536458333333,{}
2024-02-19 15:17:24,62.91536458333333,{}
2024-02-19 15:18:24,62.91536458333333,{}
2024-02-19 15:19:24,62.91536458333333,{}
2024-02-19 15:20:24,62.91536458333333,{}
2024-02-19 15:21:24,62.91536458333333,{}
2024-02-19 15:22:24,62.791666666666664,{}
2024-02-19 15:23:24,61.44140625,{}
2024-02-19 15:24:24,61.44270833333333,{}
2024-02-19 15:25:24,58.986979166666664,{}
2024-02-19 15:26:24,58.986979166666664,{}
2024-02-19 15:27:24,54.404947916666664,{}
2024-02-19 15:28:24,54.404947916666664,{}
2024-02-19 15:29:24,52.07161458333333,{}
2024-02-19 15:30:24,47.30078125,{}
2024-02-19 15:31:24,54.0390625,{}
2024-02-19 15:32:24,47.2265625,{}
2024-02-19 15:33:24,47.2265625,{}
2024-02-19 15:34:24,47.2265625,{}
2024-02-19 15:35:24,49.51953125,{}
2024-02-19 15:36:24,54.20703125,{}
2024-02-19 15:37:24,59.314453125,{}
2024-02-19 15:38:24,65.150390625,{}
2024-02-19 15:39:24,68.607421875,{}
2024-02-19 15:40:24,71.443359375,{}
2024-02-19 15:41:24,73.35546875,{}
2024-02-19 15:42:24,73.373046875,{}
2024-02-19 15:43:24,73.392578125,{}
2024-02-19 15:44:24,73.41796875,{}
2024-02-19 15:45:24,73.43359375,{}
2024-02-19 15:46:24,73.43359375,{}
2024-02-19 15:47:24,73.439453125,{}
2024-02-19 15:48:24,73.439453125,{}
2024-02-19 15:49:24,73.44140625,{}
2024-02-19 15:50:24,73.44140625,{}
2024-02-19 15:51:24,73.66015625,{}
2024-02-19 15:52:24,73.662109375,{}
2024-02-19 15:53:24,61.09505208333333,{}
2024-02-19 15:54:24,73.18229166666666,{}
2024-02-19 15:55:24,50.322265625,{}
2024-02-19 15:56:24,61.643229166666664,{}
2024-02-19 15:57:24,37.10807291666667,{}
2024-02-19 15:58:24,41.342447916666664,{}
2024-02-19 15:59:24,43.514322916666664,{}
2024-02-19 16:00:24,44.05859375,{}
2024-02-19 16:01:24,49.67708333333333,{}
2024-02-19 16:02:24,41.28828125,{}
2024-02-19 16:03:24,57.251302083333336,{}
2024-02-19 16:04:24,58.233072916666664,{}
2024-02-19 16:05:24,42.89583333333333,{}
2024-02-19 16:06:24,42.955729166666664,{}
2024-02-19 16:07:24,42.99348958333333,{}
2024-02-19 16:08:24,45.38802083333333,{}
2024-02-19 16:09:24,45.60026041666667,{}
2024-02-19 16:10:24,45.6015625,{}
2024-02-19 16:11:24,45.625,{}
2024-02-19 16:12:24,45.626302083333336,{}
2024-02-19 16:13:24,45.62890625,{}
2024-02-19 16:14:24,45.630208333333336,{}
2024-02-19 16:15:24,45.631510416666664,{}
2024-02-19 16:16:24,48.15234375,{}
2024-02-19 16:17:24,48.15234375,{}
2024-02-19 16:18:24,48.15234375,{}
2024-02-19 16:19:24,48.15234375,{}
2024-02-19 16:20:24,48.15234375,{}
2024-02-19 16:21:24,48.15234375,{}
2024-02-19 16:22:24,48.15234375,{}
2024-02-19 16:23:24,48.15625,{}
2024-02-19 16:24:24,48.158203125,{}
2024-02-19 16:25:24,48.16015625,{}
2024-02-19 16:26:24,48.16015625,{}
2024-02-19 16:27:24,42.41015625,{}
2024-02-19 16:28:24,42.41015625,{}
2024-02-19 16:29:24,30.89453125,{}
2024-02-19 16:30:24,30.843749999999996,{}
2024-02-19 16:31:24,24.03125,{}
2024-02-19 16:32:24,24.0390625,{}
2024-02-19 16:33:24,23.4765625,{}
2024-02-19 16:34:24,30.30859375,{}
2024-02-19 16:35:24,38.08203125,{}
2024-02-19 16:36:24,45.16015625,{}
2024-02-19 16:37:24,52.05078125,{}
2024-02-19 16:38:24,52.10546874999999,{}
2024-02-19 16:39:24,52.11328125,{}
2024-02-19 16:40:24,32.40234375,{}
2024-02-19 16:41:24,52.11718749999999,{}
2024-02-19 16:42:24,40.080078125,{}
2024-02-19 16:43:24,46.94921875,{}
2024-02-19 16:44:24,46.98828125,{}
2024-02-19 16:45:24,47.630859375,{}
2024-02-19 16:46:24,47.70703125,{}
2024-02-19 16:47:24,48.13671875,{}
2024-02-19 16:48:24,48.16796875,{}
2024-02-19 16:49:24,48.16796875,{}
2024-02-19 16:50:24,40.88671875,{}
2024-02-19 16:51:24,34.095052083333336,{}
2024-02-19 16:52:24,50.177734375,{}
2024-02-19 16:53:24,38.255208333333336,{}
2024-02-19 16:54:24,50.1796875,{}
2024-02-19 16:55:24,37.190104166666664,{}
2024-02-19 16:56:24,50.34505208333333,{}
2024-02-19 16:57:24,53.73697916666667,{}
2024-02-19 16:58:24,53.63932291666667,{}
2024-02-19 16:59:24,53.69791666666667,{}
2024-02-19 17:00:24,53.76822916666667,{}
2024-02-19 17:01:24,53.20182291666667,{}
2024-02-19 17:02:24,43.6435546875,{}
2024-02-19 17:03:24,53.20703125,{}
2024-02-19 17:04:24,53.20703125,{}
2024-02-19 17:05:24,53.208333333333336,{}
2024-02-19 17:06:24,53.208333333333336,{}
2024-02-19 17:07:24,53.208333333333336,{}
2024-02-19 17:08:24,53.390625,{}
2024-02-19 17:09:24,53.423177083333336,{}
2024-02-19 17:10:24,53.423177083333336,{}
2024-02-19 17:11:24,53.424479166666664,{}
2024-02-19 17:12:24,53.42578125,{}
2024-02-19 17:13:24,53.42578125,{}
2024-02-19 17:14:24,53.42578125,{}
2024-02-19 17:15:24,53.42578125,{}
2024-02-19 17:16:24,53.4296875,{}
2024-02-19 17:17:24,53.432291666666664,{}
2024-02-19 17:18:24,53.432291666666664,{}
2024-02-19 17:19:24,53.432291666666664,{}
2024-02-19 17:20:24,52.979166666666664,{}
2024-02-19 17:21:24,52.979166666666664,{}
2024-02-19 17:22:24,50.686197916666664,{}
2024-02-19 17:23:24,50.6875,{}
2024-02-19 17:24:24,46.2734375,{}
2024-02-19 17:25:24,44.48828125,{}
2024-02-19 17:26:24,44.48828125,{}
2024-02-19 17:27:24,44.48828125,{}
2024-02-19 17:28:24,39.23828125,{}
2024-02-19 17:29:24,39.23828125,{}
2024-02-19 17:30:24,34.109375,{}
2024-02-19 17:31:24,32.65234375,{}
2024-02-19 17:32:24,23.71484375,{}
2024-02-19 17:33:24,24.25,{}
2024-02-19 17:34:24,29.269531250000004,{}
2024-02-19 17:35:24,45.3515625,{}
2024-02-19 17:36:24,48.87890625,{}
2024-02-19 17:37:24,50.24999999999999,{}
2024-02-19 17:38:24,56.1015625,{}
2024-02-19 17:39:24,56.12109374999999,{}
2024-02-19 17:40:24,56.1640625,{}
2024-02-19 17:41:24,34.638671875,{}
2024-02-19 17:42:24,33.548828125,{}
2024-02-19 17:43:24,56.1640625,{}
2024-02-19 17:44:24,35.107421875,{}
2024-02-19 17:45:24,33.419921875,{}
2024-02-19 17:46:24,56.16796875,{}
2024-02-19 17:47:24,44.796875,{}
2024-02-19 17:48:24,45.1875,{}
2024-02-19 17:49:24,46.021484375,{}
2024-02-19 17:50:24,46.1015625,{}
2024-02-19 17:51:24,46.10546875,{}
2024-02-19 17:52:24,31.3515625,{}
2024-02-19 17:53:24,46.25390625,{}
2024-02-19 17:54:24,34.419270833333336,{}
2024-02-19 17:55:24,31.350260416666668,{}
2024-02-19 17:56:24,46.259765625,{}
2024-02-19 17:57:24,34.69401041666667,{}
2024-02-19 17:58:24,39.109375,{}
2024-02-19 17:59:24,41.87369791666667,{}
2024-02-19 18:00:24,43.454427083333336,{}
2024-02-19 18:01:24,50.623697916666664,{}
2024-02-19 18:02:24,44.7685546875,{}
2024-02-19 18:03:24,59.6171875,{}
2024-02-19 18:04:24,60.084635416666664,{}
2024-02-19 18:05:24,60.317708333333336,{}
2024-02-19 18:06:24,60.49869791666667,{}
2024-02-19 18:07:24,60.536458333333336,{}
2024-02-19 18:08:24,60.536458333333336,{}
2024-02-19 18:09:24,60.5625,{}
2024-02-19 18:10:24,60.563802083333336,{}
2024-02-19 18:11:24,60.56510416666667,{}
2024-02-19 18:12:24,60.56510416666667,{}
2024-02-19 18:13:24,60.56510416666667,{}
2024-02-19 18:14:24,60.56510416666667,{}
2024-02-19 18:15:24,60.567708333333336,{}
2024-02-19 18:16:24,60.567708333333336,{}
2024-02-19 18:17:24,60.567708333333336,{}
2024-02-19 18:18:24,60.567708333333336,{}
2024-02-19 18:19:24,60.56901041666667,{}
2024-02-19 18:20:24,60.5703125,{}
2024-02-19 18:21:24,60.5703125,{}
2024-02-19 18:22:24,60.5703125,{}
2024-02-19 18:23:24,60.032552083333336,{}
2024-02-19 18:24:24,60.032552083333336,{}
2024-02-19 18:25:24,56.740885416666664,{}
2024-02-19 18:26:24,55.619791666666664,{}
2024-02-19 18:27:24,50.8046875,{}
2024-02-19 18:28:24,48.388020833333336,{}
2024-02-19 18:29:24,52.42578125,{}
2024-02-19 18:30:24,48.990234375,{}
2024-02-19 18:31:24,45.771484375,{}
2024-02-19 18:32:24,42.896484375,{}
2024-02-19 18:33:24,40.271484375,{}
2024-02-19 18:34:24,40.271484375,{}
2024-02-19 18:35:24,45.134765625,{}
2024-02-19 18:36:24,46.5625,{}
2024-02-19 18:37:24,51.787109375,{}
2024-02-19 18:38:24,58.73046875,{}
2024-02-19 18:39:24,62.068359375,{}
2024-02-19 18:40:24,62.490234375,{}
2024-02-19 18:41:24,67.181640625,{}
2024-02-19 18:42:24,67.85546875,{}
2024-02-19 18:43:24,67.857421875,{}
2024-02-19 18:44:24,67.900390625,{}
2024-02-19 18:45:24,67.970703125,{}
2024-02-19 18:46:24,68.087890625,{}
2024-02-19 18:47:24,68.087890625,{}
2024-02-19 18:48:24,68.087890625,{}
2024-02-19 18:49:24,67.712890625,{}
2024-02-19 18:50:24,67.712890625,{}
2024-02-19 18:51:24,66.9375,{}
2024-02-19 18:52:24,67.0859375,{}
2024-02-19 18:53:24,48.2734375,{}
2024-02-19 18:54:24,55.12630208333333,{}
2024-02-19 18:55:24,56.736979166666664,{}
2024-02-19 18:56:24,56.77864583333333,{}
2024-02-19 18:57:24,56.86458333333333,{}
2024-02-19 18:58:24,56.88020833333333,{}
2024-02-19 18:59:24,56.8828125,{}
2024-02-19 19:00:24,56.885416666666664,{}
2024-02-19 19:01:24,55.686197916666664,{}
2024-02-19 19:02:24,66.60026041666667,{}
2024-02-19 19:03:24,65.5546875,{}
2024-02-19 19:04:24,67.05208333333334,{}
2024-02-19 19:05:24,65.88151041666667,{}
2024-02-19 19:06:24,66.203125,{}
2024-02-19 19:07:24,66.22265625,{}
2024-02-19 19:08:24,66.22265625,{}
2024-02-19 19:09:24,66.22526041666666,{}
2024-02-19 19:10:24,66.2265625,{}
2024-02-19 19:11:24,66.1640625,{}
2024-02-19 19:12:24,66.1640625,{}
2024-02-19 19:13:24,66.17317708333333,{}
2024-02-19 19:14:24,66.17578125,{}
2024-02-19 19:15:24,66.17578125,{}
2024-02-19 19:16:24,66.17578125,{}
2024-02-19 19:17:24,66.17578125,{}
2024-02-19 19:18:24,66.17578125,{}
2024-02-19 19:19:24,66.17578125,{}
2024-02-19 19:20:24,65.51041666666667,{}
2024-02-19 19:21:24,65.51041666666667,{}
2024-02-19 19:22:24,64.61848958333333,{}
2024-02-19 19:23:24,62.420572916666664,{}
2024-02-19 19:24:24,60.00390625,{}
2024-02-19 19:25:24,57.755208333333336,{}
2024-02-19 19:26:24,55.338541666666664,{}
2024-02-19 19:27:24,50.026041666666664,{}
2024-02-19 19:28:24,47.921875,{}
2024-02-19 19:29:24,47.44140625,{}
2024-02-19 19:30:24,44.28515625,{}
2024-02-19 19:31:24,38.53515625,{}
2024-02-19 19:32:24,38.53515625,{}
2024-02-19 19:33:24,38.80078125,{}
2024-02-19 19:34:24,39.216796875,{}
2024-02-19 19:35:24,46.755859375,{}
2024-02-19 19:36:24,48.126953125,{}
2024-02-19 19:37:24,55.291015625,{}
2024-02-19 19:38:24,57.72265625,{}
2024-02-19 19:39:24,58.23828125,{}
2024-02-19 19:40:24,62.64453125,{}
