day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
124,10713600,,35,,,,,20,,,,,41,1,,2,7,,,,,,,,,,7,,3958,11079,,,3,,913911,1790,,1,,747,5840,1224,,,,512,503,,,,,,13,,12,2,,,,,5822,9236,,,,,30191,30401,139,,,,5,47799,21438,,504418,,,,,,17,,,,,5158,231,802,1246,65,17,2847,2039,2166,3,3689,2500,,,722,,,,153,6,,1,5892,,,,,,,,71,,8,2,,,7,2,5,,14,16,5,29,478,5265,425,138,288,108,126,4,5,1,,,,,,,16671,28170,160,,199648,,,,,79,29,17,,,203696,135729,,433,19433,6379,1,1,5,5,112,2,,,20,,,,1,5,,,,4682,,,,9,19,12,340,,,,2320,5,,,12,5
124,10713660,,34,,,,,21,,,,,43,1,,5,4,,,,,,,,,,2,,3018,10877,,,2,,873286,1393,,,,83,5672,1012,,,,499,,,,,,,13,,8,,,,,,5638,3819,,,,,30756,30405,85,,,,10,22363,11866,,480651,,,,,,14,,,,,5160,262,821,1263,52,14,2864,2125,2281,4,3777,2453,,,570,,,,129,8,,1,4466,,,,,,,,77,,9,,,,6,1,1,,10,9,5,10,372,5272,384,136,262,85,87,4,1,,,,,,,,5907,28308,30,,196369,,,,,24,5,2,,,198588,132539,,360,19717,6309,,5,4,4,150,2,,,19,,,,1,12,,,,1734,,,,10,21,20,356,,,,2095,5,,,27,8
124,10713720,,41,,,,,26,,,,,68,4,,4,3,,,,,,,,,,1,,2967,10519,,,5,,869146,1362,,8,,30,5587,960,,,,531,5,,,,,,,,12,4,,,,,5609,2293,,,,,30528,30786,119,,,,7,19436,11051,,443838,,,,,,12,,,,,5054,217,762,1253,43,14,2836,2133,2140,,3613,2394,,,313,,,,136,8,,,1636,,,,,,,,75,,7,1,,,7,,2,,10,5,7,9,399,5416,346,109,226,75,68,2,5,3,,,,,,,376,20345,10,,193103,,,,,7,12,2,,,188463,125834,,355,19305,6282,1,3,5,6,123,,,,19,,,,2,10,,,,279,,,,8,24,18,267,,,,2123,5,,,1,2
124,10713780,,47,,,,,13,,,,,52,2,,4,6,,,,,,,,,,5,,2924,10322,,,5,,865555,1287,,5,,9,5528,925,,,,498,,,,,,,2,,13,,,,,,5526,2175,,,,,30307,30325,101,,,,6,17889,10653,,441568,,,,,,14,,,,,5012,250,846,1220,33,9,2763,2040,2148,4,3718,2366,,,253,,,,162,7,,,1550,,,,,,,,74,,5,4,,,9,1,1,,13,10,4,14,406,5356,383,108,237,60,50,,2,1,,,,,,,275,19668,9,1,189784,,,,,27,6,,,,187491,124296,,386,19235,6139,8,3,4,5,129,3,,,21,,,,1,12,,,,249,,,,7,16,10,289,,,,2132,16,,,4,5
124,10713840,,43,,,,,20,,,,,58,3,,8,,,,,,,,,,,,,2852,9993,,,7,,844536,1268,,6,,12,5319,894,,,,474,5,,,,,,,,5,1,,,,,5410,2179,,,,,29385,29393,98,,,,10,17402,10584,,431562,,,,,,10,,,,,5120,238,807,1204,54,10,2628,1965,2139,4,3602,2374,,,242,,,,168,8,,,1429,,,,,,,,78,,3,,,,8,1,5,,8,3,10,10,365,5023,337,105,233,55,48,,4,5,,,,,,,555,19356,18,,184268,,,,,14,2,8,,,181903,121169,,334,18608,6078,9,2,4,10,153,1,,,21,,,,3,6,,,,212,,,,4,22,7,280,,,,2085,2,,,,3
124,10713900,,34,,,,,27,,,,,49,5,,7,10,,,,,,,,,,2,,2812,9706,,,1,,809292,1206,,1,,15,5506,869,,,,434,7,,,,,,5,,7,,,,,,5511,2351,,,,,28450,28621,109,,,,12,17645,10254,,415430,,,,,,9,,,,,4561,200,722,1144,35,16,2474,1877,1976,3,3414,2233,,,284,,,,165,9,,4,1421,,,,,,,,70,,6,2,,,9,,,,15,8,6,5,374,4928,310,92,219,45,68,,1,2,,,,,,,1185,18611,49,,175842,,,,,25,10,13,,,175011,116736,,336,18126,5930,1,2,1,5,123,1,,,34,,,,1,17,,,,256,,,,4,21,18,793,,,,1912,7,,,12,2
124,10713960,,32,,,,,13,,,,,40,4,,3,2,,,,,,,,,,2,,2759,9652,,,1,,810121,1250,,,,10,5522,889,,,,407,3,,,,,,,,5,4,,,,,5524,2125,,,,,28395,28259,106,,,,8,16118,9803,,412178,,,,,,13,,,,,4553,212,731,1090,29,15,2518,1839,1986,1,3322,2227,,,319,,,,151,2,,,1340,,,,,,,,80,,7,,,,3,4,2,,7,5,8,3,342,4997,342,96,255,36,42,,2,,,,,,,,228,18332,13,,174044,,,,,14,5,2,,,173410,115086,,303,17927,5694,2,2,4,9,142,2,,,20,,,,,7,,,,207,,,,3,18,15,563,,,,1911,6,,,,8
124,10714020,,30,,,,,29,,,,,35,,,,4,,,,,,,,,,2,,2680,9613,,,,,807664,1153,,,,5,4891,966,,,,495,1,,,,,,2,,3,,,,,,4941,2256,,,,,28288,28046,106,,,,8,15854,9822,,410994,,,,,,16,,,,,4459,203,717,1100,48,17,2479,1873,1948,2,3293,2214,,,217,,,,123,5,,2,1345,,,,,,,,78,,4,,,,5,,2,,12,7,5,7,372,4891,339,120,229,50,63,,3,5,,,,,,,381,18044,3,,172516,,,,,13,4,5,,,174001,116363,,358,17874,5930,5,1,2,5,124,1,,,14,,,,,6,,,,192,,,,1,19,16,229,,,,1922,3,,,,4
124,10714080,,32,,,,,16,,,,,40,8,,4,1,,,,,,,,,,1,,2698,9720,,,4,,803343,1257,,2,,7,5016,816,,,,548,10,,,,,,1,,3,5,,,,,4980,2211,,,,,28226,28342,107,,,,7,15671,9582,,406998,,,,,,13,,,,,4429,200,711,1109,43,9,2407,1839,2015,2,3277,2146,,,216,,,,123,7,,3,1423,,,,,,,,75,,4,4,,,2,,1,,3,10,6,4,359,5074,302,107,223,44,45,,1,5,,,,,,,620,18304,2,,171945,,,,,20,8,,,,171755,114499,,298,17912,5656,5,1,4,12,106,1,,,18,,,,1,6,,,,271,,,,3,20,22,246,,,,2018,4,,,4,3
124,10714140,,24,,,,,27,,,,,38,2,,1,1,,,,,,,,,,,,2621,9373,,,4,,804124,1199,,2,,4,4915,952,,,,468,,,,,,,1,,9,1,,,,,5031,2233,,,,,28179,28206,106,,,,5,15483,9457,,405193,,,,,,9,,,,,4451,202,712,1083,33,7,2451,1844,1858,1,3313,2146,,,406,,,,133,5,,2,1357,,,,,,,,67,,2,2,,,5,4,,,13,5,4,9,348,4977,321,107,207,46,45,1,,2,,,,,,,328,17859,2,,170389,,,,,17,3,2,,,171634,114266,,358,17887,5810,1,,4,7,120,6,,,20,,,,,2,,,,198,,,,4,21,15,195,,,,1910,4,,,,4
