day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
135,11664000,,163,133,,,,121,,,,,272,8,,17,82,,384,,,,,,,,22,,16248,44891,,,30,,4002003,7248,,,,3242,26231,4899,,,,4198,2542,275,120,,,,77,,20,13,,,,,26240,41860,,,,,120474,120481,276,,,,3,205693,101583,,2367224,,,,,,33,,,,,20402,950,3248,5027,206,51,11883,9024,9535,20,15797,10439,,,3346,,,,682,12,,4,18310,,,,,,,,336,,,10,,,29,,9,,48,111,,172,2015,22282,1643,521,1110,460,597,,4,1,,,,,,,62841,79228,564,1,908041,52,,,,384,133,98,,,999493,666164,,1818,69110,23408,1,2,15,30,602,13,,,81,,,,,47,,,,26116,,,,25,34,45,1380,,,,12452,32,,,92,25
135,11664060,,163,138,,,,93,,,,,118,5,,10,30,,382,,,,,,,,9,,13193,43761,,,18,,3820292,5455,,,,360,25557,4444,,,,4067,1,173,3,,,,9,,21,4,,,,,25551,14747,,,,8,120253,120245,207,,,,6,97886,55038,,2253750,,,,,,28,,,,,19718,834,3129,4935,106,59,11547,8781,9283,6,15389,10138,,,2395,,,,677,15,,1,17031,,,,,,,,340,,,8,,,29,,10,,54,131,,34,1582,20957,1662,533,1084,273,284,,15,5,,,,,,,5232,128335,81,1,887604,13,,,,102,26,102,,,968289,645315,,1596,68481,22545,13,12,15,30,575,7,,,88,,,,,42,,,,1553,,,,62,32,36,1511,,,,12388,33,,,12,27
135,11664120,,148,128,,,,108,,,,,181,7,,8,86,,333,,,,,,,,28,,12597,42902,,,9,,3805038,5291,,,,170,24551,4190,,,,3926,24,459,122,,,,4,,40,13,,,,,24551,11523,,,,6,120285,120284,238,,,,6,84622,50394,,2040954,,,,,,30,,,,,19696,777,3151,5049,139,46,11803,8890,9394,10,15620,10200,,,1582,,,,629,13,,17,7965,,,,,,,,330,,,6,,,30,,5,,59,63,,37,1561,19698,1521,509,1004,251,268,,6,8,,,,,,,1708,92350,58,,874705,7,,,,88,48,8,,,923113,614615,,1611,68451,22530,12,8,15,30,573,7,,,80,,,,,47,,,,1079,,,,34,38,51,1353,,,,12402,21,,,5,19
135,11664180,,176,129,,,,91,,,,,119,4,,,69,,375,,,,,,,,24,,12548,43885,,,17,,3787024,5176,,,,65,24216,4282,,,,3669,,355,,,,,6,,19,4,,,,,24215,10627,,,,5,120311,120316,293,,,,16,78812,48581,,2038920,,,,,,35,,,,,19390,854,3081,4877,105,55,11532,8732,9190,27,15307,10023,,,1180,,,,544,15,,12,7402,,,,,,,,329,,,4,,,32,,12,,59,83,,52,1644,20044,1659,527,1051,326,361,,5,2,,,,,,,1451,89588,47,,860832,22,,,,72,43,17,,,918591,611547,,1570,68661,22570,4,6,15,30,571,13,,,82,,,,,47,,,,1184,,,,20,44,65,1285,,,,12454,24,,,9,28
135,11664240,,164,132,,,,82,,,,,187,7,,7,47,,327,,,,,,,,15,,12303,42439,,,29,,3775569,5054,,,,42,24568,4034,,,,3738,23,352,116,,,,2,,6,13,,,,,24570,11252,,,,1,119493,119493,261,,,,28,78800,49046,,2045247,,,,,,38,,,,,19571,812,2982,4943,133,39,11385,8586,9121,29,15021,9835,,,1337,,,,491,14,,13,6805,,,,,,,,319,,,9,,,15,,3,,55,78,,33,1519,19543,1571,509,999,212,225,,1,1,,,,,,,2117,89661,79,1,857038,26,,,,77,40,7,,,913933,610184,,1548,67658,22288,4,6,15,30,571,14,,,81,,,,,36,,,,1045,,,,18,42,62,1331,,,,12452,25,,,2,22
135,11664300,,166,128,,,,78,,,,,154,6,,10,106,,300,,,,,,,,29,,12469,43898,,,22,,3769311,5258,,,,43,27223,3996,,,,3667,18,374,,,,,23,,9,4,,,,,27222,12103,,,,1,119769,119767,339,,,,25,81841,52777,,2039868,,,,,,32,,,,,19340,797,3115,4826,154,46,11349,8598,9081,27,15073,9833,,,1657,,,,583,15,,10,7021,,,,,,,,323,,,,,,25,,12,,59,105,,49,1550,20440,1517,474,1010,225,243,,2,2,,,,,,,4408,90003,182,2,847077,30,,,,106,37,13,,,912356,608268,,1487,68037,22297,5,6,15,30,604,7,,,80,,,,,45,,,,1137,,,,9,39,51,3871,,,,12577,29,,,30,34
135,11664360,,156,132,,,,125,,,,,168,5,,3,83,,351,,,,,,,,24,,12184,41573,,,15,,3761645,5189,,,,34,26362,4232,,,,4372,6,523,109,,,,2,,1,13,,,,,26363,11076,,,,6,119567,119567,391,,,,22,74890,47136,,2023540,,,,,,38,,,,,19248,887,3006,4916,213,60,11312,8668,9148,29,15178,9823,,,1514,,,,583,23,,8,6705,,,,,,,,320,,,4,,,14,,6,,44,109,,24,1635,19786,1448,458,917,226,236,,6,6,,,,,,,1069,87482,32,1,839656,24,,,,86,22,104,,,904905,603157,,1534,67599,22118,3,,15,30,575,13,,,88,,,,,44,,,,916,,,,25,37,54,2805,,,,12467,28,,,2,26
135,11664420,,164,124,,,,98,,,,,132,10,,6,63,,370,,,,,,,,19,,11851,41489,,,16,,3757782,5302,,,,25,24999,4311,,,,4202,19,436,2,,,,2,,19,4,,,,,24997,10963,,,,4,119721,119723,244,,,,9,74072,46228,,2007138,,,,,,21,,,,,18910,679,2960,4774,76,50,11006,8450,8975,14,14761,9678,,,1558,,,,573,12,,7,7276,,,,,,,,316,,,9,,,16,,6,,45,60,,34,1633,19821,1571,488,991,294,306,,4,3,,,,,,,1927,86935,9,1,831260,8,,,,89,23,16,,,898521,599145,,1582,67872,22036,2,8,15,30,571,7,,,81,,,,,56,,,,1044,,,,15,28,33,1547,,,,12472,33,,,2,27
135,11664480,,160,127,,,,98,,,,,173,1,,7,126,,314,,,,,,,,34,,11957,41767,,,3,,3750956,5342,,,,40,25214,4557,,,,4117,6,190,129,,,,5,,9,13,,,,,25214,11462,,,,,120238,120236,254,,,,15,72855,45673,,1999527,,,,,,32,,,,,18751,682,2964,4737,104,46,10776,8292,8835,6,14356,9458,,,1626,,,,539,18,,15,6944,,,,,,,,311,,,4,,,12,,17,,42,103,,28,1640,18568,1373,430,907,290,303,,1,,,,,,,,2999,86809,7,,825492,43,,,,83,38,8,,,891026,595388,,1555,68122,22124,6,5,15,30,573,7,,,80,,,,,43,,,,1225,,,,14,39,55,1495,,,,12386,37,,,4,16
135,11664540,,161,124,,,,72,,,,,119,8,,5,66,,343,,,,,,,,19,,11806,40917,,,4,,3738589,5234,,,,37,24797,4045,,,,4302,,8,8,,,,6,,9,4,,,,,24799,11221,,,,1,119814,119809,158,,,,6,72725,45848,,1988279,,,,,,16,,,,,17894,666,2922,4594,189,56,10776,8216,8690,16,14339,9392,,,1833,,,,592,17,,14,6706,,,,,,,,308,,,9,,,15,,9,,48,85,,35,1576,18455,1433,448,919,202,215,,5,5,,,,,,,1368,85659,13,,814438,33,,,,78,13,9,,,890631,593351,,1544,67887,22063,10,6,15,30,571,19,,,81,,,,,45,,,,1016,,,,19,20,27,1171,,,,12456,29,,,12,14
135,11664600,,152,129,,,,76,,,,,178,8,,3,76,,359,,,,,,,,22,,11713,40718,,,,,3737416,5272,,,,41,25475,4316,,,,4076,24,443,119,,,,39,,9,13,,,,,25475,11948,,,,5,119615,119623,289,,,,3,74090,46526,,1983647,,,,,,32,,,,,18338,765,2866,4610,257,48,10754,7959,8396,24,14286,9349,,,1677,,,,488,12,,6,7348,,,,,,,,303,,,7,,,30,,10,,33,70,,43,1554,18050,1577,471,1037,246,262,,3,4,,,,,,,2622,87129,6,,815360,15,,,,122,32,8,,,887587,592997,,1506,67511,21928,14,15,15,30,602,7,,,81,,,,,49,,,,1365,,,,12,34,49,1914,,,,12503,26,,,48,21
135,11664660,,154,111,,,,104,,,,,76,4,,3,67,,291,,,,,,,,20,,11596,40032,,,6,,3734171,5055,,,,33,26149,4142,,,,4055,,414,,,,,4,,12,4,,,,,26149,11272,,,,7,119744,119744,210,,,,,71039,45107,,1970346,,,,,,29,,,,,17980,696,2768,4546,106,58,10747,8281,8757,22,14404,9413,,,1186,,,,457,9,,8,7072,,,,,,,,309,,,7,,,23,,9,,45,93,,25,1535,18694,1388,433,915,191,197,,9,7,,,,,,,956,85013,8,,811210,10,,,,69,24,9,,,877510,585665,,1504,67834,22030,6,8,15,30,578,7,,,87,,,,,37,,,,928,,,,7,28,47,2647,,,,12610,18,,,5,23
135,11664720,,145,119,,,,63,,,,,101,7,,3,54,,290,,,,,,,,18,,11278,40011,,,8,,3716836,5057,,,,37,24322,3756,,,,3636,24,517,108,,,,12,,7,13,,,,,24323,11114,,,,4,120733,120736,279,,,,1,69948,44093,,1970008,,,,,,32,,,,,17678,716,2717,4630,173,43,10616,8142,8583,15,14218,9280,,,1644,,,,591,12,,10,7196,,,,,,,,296,,,4,,,44,,7,,37,62,,26,1477,18498,1438,453,973,187,204,,2,7,,,,,,,801,85057,5,,806182,17,,,,106,28,8,,,880944,586646,,1518,68564,21969,15,7,15,30,571,13,,,81,,,,,45,,,,868,,,,14,36,51,1356,,,,12487,23,,,15,18
135,11664780,,153,124,,,,107,,,,,141,3,,4,55,,258,,,,,,,,16,,11249,39406,,,,,3716859,5150,,,,47,24338,3982,,,,3796,,292,,,,,4,,15,4,,,,,24336,11140,,,,4,119623,119620,267,,,,12,69158,44048,,1936605,,,,,,27,,,,,17371,796,2843,4365,138,39,10271,7905,8351,28,13671,8876,,,1228,,,,463,17,,8,6710,,,,,,,,302,,,4,,,48,,4,,37,76,,20,1544,18865,1411,418,896,236,243,,3,6,,,,,,,656,83941,8,,796248,19,,,,81,14,13,,,870828,579887,,1393,67430,21820,3,8,15,30,571,7,,,81,,,,,33,,,,862,1,,,12,30,44,1321,,,,12424,22,,,5,25
135,11664840,,155,124,,,,67,,,,,194,9,,2,41,,311,,,,,,,,10,,11350,40046,,,6,,3713097,4884,,,,38,24157,4257,,,,3602,24,401,109,,,,2,,10,13,,,,,24158,11009,,,,6,119625,119622,225,,,,4,68634,43709,,1941401,,,,,,20,,,,,17598,678,2820,4455,147,42,10336,7848,8245,44,13772,9036,,,1403,,,,488,17,,13,6652,,,,,,,,293,,,6,,,20,,10,,37,61,,24,1593,18577,1354,447,882,237,247,,13,8,,,,,,,832,83197,8,,794773,15,,,,71,26,6,,,871395,581109,,1407,67626,21824,,4,15,30,573,14,,,80,,,,,34,,,,775,,,,8,27,45,1236,,,,12430,21,,,2,15
135,11664900,,151,120,,,,97,,,,,126,9,,10,55,,297,,,,,,,,16,,11326,39125,,,5,,3705763,5213,,,,39,24540,4279,,,,3691,2536,292,6,,,,21,,21,4,,,,,24537,11359,,,,,119720,119721,239,,,,,69566,44050,,1939773,,,,,,25,,,,,17547,631,2727,4351,144,43,10236,7750,8222,36,13526,8908,,,1412,,,,563,10,,8,7022,,,,,,,,291,,,3,,,19,,4,,55,72,,36,1557,18313,1322,365,845,235,253,,2,,,,,,,,1603,83855,7,,790876,15,,,,78,67,103,,,868554,578976,,1467,67728,21891,3,,15,30,602,13,,,81,,,,,36,,,,1227,,,,12,39,39,1296,,,,12371,23,,,26,23
135,11664960,,159,112,,,,88,,,,,208,3,,5,68,,343,,,,,,,,19,,11177,38186,,,2,,3709240,5095,,,,36,24094,3883,,,,3693,4,259,113,,,,6,,7,13,,,,,24095,10981,,,,9,120183,120183,280,,,,2,67941,43917,,1915410,,,,,,35,,,,,16722,637,2718,4267,82,55,10000,7686,8108,20,13339,8660,,,1514,,,,651,6,,9,6100,,,,,,,,292,,,3,,,47,,14,,43,66,,15,1515,18625,1235,398,794,234,238,,3,2,,,,,,,698,82259,4,,784706,12,,,,63,15,126,,,860416,572230,,1411,68374,22195,4,5,15,30,575,7,,,88,,,,,28,,,,907,,,,13,37,45,1272,,,,12417,21,,,10,18
135,11665020,,173,132,,,,89,,,,,113,12,,6,52,,313,,,,,,,,27,,11241,38321,,,2,,3697009,4982,,,,36,24660,3907,,,,3368,,160,,,,,2,,5,4,,,,,24659,11179,,,,1,120242,120240,188,,,,1,70486,44282,,1894896,,,,,,27,,,,,17193,653,2694,4324,112,38,10112,7578,7984,22,13502,8800,,,1532,,,,528,16,,5,6413,,,,,,,,291,,,6,,,29,,10,,46,71,,35,1527,18916,1363,430,915,186,194,,1,2,,,,,,,605,82045,2,1,780031,16,,,,55,12,4,,,851814,567938,,1464,68397,21966,3,2,15,30,573,7,,,80,,,,,46,,,,982,,,,15,26,45,1532,,,,12495,21,,,2,19
135,11665080,,164,113,,,,103,,,,,125,7,,13,90,,298,,,,,,,,26,,11725,37850,,,17,,3688235,5166,,,,26,25271,3965,,,,3018,23,338,104,,,,2,,5,13,,,,,25266,12210,,,,5,120540,120542,231,,,,,70749,45597,,1883405,,,,,,24,,,,,17069,606,2639,4299,79,42,10081,7764,8188,48,13455,8807,,,1267,,,,530,20,,7,6527,,,,,,,,289,,,6,,,46,,4,,34,63,,54,1497,18562,1331,390,872,235,250,,3,6,,,,,,,639,83338,3,1,773462,14,,,,85,32,4,,,845296,564707,,1419,68773,22147,3,3,15,30,571,13,,,81,,,,,32,,,,992,,,,8,28,38,1654,,,,12391,32,,,2,25
135,11665140,,161,118,,,,85,,,,,159,6,,12,48,,362,,,,,,,,16,,13484,37982,,,20,,3677176,4894,,,,24,24305,3543,,,,3053,2,273,3,,,,2,,12,4,,,,,24314,16665,,,,1,120607,120617,238,,,,,89190,56133,,1885464,,,,,,29,,,,,16742,605,2594,4233,173,34,9756,7524,8012,36,13057,8511,,,1878,,,,879,8,,7,7132,,,,,,,,291,,,8,,,33,,3,,35,41,,36,1402,17437,1276,412,858,160,170,,2,1,,,,,,,1075,90918,2,,766875,14,,,,88,21,9,,,845267,564723,,1441,68757,22109,2,,15,30,571,14,,,81,,,,,37,,,,922,,,,14,29,46,1404,,,,12491,34,,,2,23
135,11665200,,145,123,,,,67,,,,,317,8,,10,102,,495,,,,,,,,27,,13991,38575,,,19,,3678804,4997,,,,34,24047,3903,,,,2997,25,513,120,,,,44,,13,13,,,,,24042,18117,,,,3,120199,120200,279,,,,1,97978,58721,,1874503,,,,,,30,,,,,16493,634,2668,4167,145,54,9788,7528,7924,27,13003,8456,,,1484,,,,523,13,,2,8371,,,,,,,,284,,,6,,,27,,4,,35,40,,39,1515,17760,1299,397,853,238,254,,7,2,,,,,,,2882,93702,9,,765583,12,,,,121,20,9,,,844830,563099,,1336,68226,21727,15,23,15,30,604,7,,,80,,,,,43,,,,1159,,,,13,34,39,1234,,,,12425,24,,,55,14
135,11665260,,149,122,,,,96,,,,,156,4,,20,47,,460,,,,,,,,14,,11634,37305,,,5,,3673892,5017,,,,46,24044,3775,,,,3044,,374,2,,,,4,,4,4,,,,,24051,12271,,,,1,120144,120132,341,,,,6,74335,45083,,1864709,,,,,,28,,,,,16158,667,2628,4039,107,44,9497,7215,7644,14,12614,8224,,,1413,,,,450,14,,6,6588,,,,,,,,280,,,5,,,21,,3,,49,64,,52,1436,17417,1143,366,765,224,235,,14,4,,,,,,,687,82301,2,1,761169,15,,,,68,29,114,,,840657,561065,,1433,68107,21759,6,2,15,30,575,13,,,88,,,,,25,,,,770,,,,9,39,39,1274,,,,12419,34,,,5,17
135,11665320,,202,173,,,,55,,,,,180,3,,14,10,,355,,,,,,,,3,,11187,37203,,,6,,3672093,4813,,,,17,24176,3669,,,,3045,24,542,111,,,,4,,1,13,,,,,24147,11144,,,,4,119930,119933,273,,,,9,66544,43380,,1853798,,,,,,28,,,,,16209,548,2656,4108,110,44,9426,7239,7648,22,12725,8234,,,1367,,,,565,10,,14,6093,,,,,,,,280,,,4,,,23,,6,,41,51,,40,1399,15984,1284,422,866,174,188,,2,4,,,,,,,649,80513,4,,755650,16,,,,64,40,18,,,833950,554550,,1395,67742,21694,13,18,15,30,571,7,,,81,,,,,33,,,,837,,,,14,36,37,1396,,,,12468,30,,,5,20
135,11665380,,150,110,,,,71,,,,,161,12,,25,6,,327,,,,,,,,2,,11025,35849,,,3,,3661833,5020,,,,35,24231,3784,,,,3071,3,243,4,,,,4,,9,4,,,,,24254,10920,,,,3,120295,120295,249,,,,4,64330,42189,,1845460,,,,,,16,,,,,16026,586,2738,4098,130,42,9228,7203,7647,35,12352,8037,,,1478,,,,495,15,,14,6262,,,,,,,,284,,,7,,,40,,4,,49,69,,33,1469,15904,1196,358,799,256,274,,5,5,,,,,,,727,79096,4,1,752338,15,,,,81,19,4,,,829865,553972,,1346,68370,21899,5,8,15,30,573,7,,,80,,,,,41,,,,870,,,,18,23,32,1512,,,,12423,32,,,5,20
135,11665440,,160,128,,,,77,,,,,131,4,,17,118,,321,,,,,,,,35,,10621,36505,,,9,,3652682,4867,,,,30,24381,3784,,,,3062,24,119,116,,,,2,,13,13,,,,,24383,10675,,,,3,119807,119805,165,,,,1,62754,41576,,1830382,,,,,,19,,,,,16073,607,2585,3980,196,35,9398,7116,7538,23,12571,8212,,,1184,,,,541,10,,8,6077,,,,,,,,270,,,4,,,42,,,,29,68,,28,1344,16445,1227,371,786,159,166,,1,1,,,,,,,631,78520,1,1,746564,14,,,,87,27,6,,,827835,550428,,1482,67797,21817,26,9,15,30,571,19,,,81,,,,,28,,,,888,,,,10,23,32,1285,,,,12444,38,,,2,26
