day,time,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199
5,432000,,,,,13,13,120,,,,35,165,28,2,243,45,4,,,,,,2,,,16,,3358,48145,,,8,,3483393,6766,,,4,4332,15232,10418,,,,,,,,,,,,,,17,4,10,8,,,29522,,,,,120049,120044,7,12,12,,,240770,98379,3,1312952,,,,,,,,,,,21511,752,8290,4850,111,59,12342,2958,9148,35,12061,10730,,,3159,,22,,109,1,,10,,,,,,,,,20,,12,,8,8,,,13,,40,42,,151,4018,22534,3022,,2710,814,952,25,,,,,,,,,69328,103613,768,5,604360,33,,,,405,112,69,,,,,,3700,73855,31894,14,10,15,30,441,7,122,6,85,,,,8,43,,,,19503,,,,,,,919,,,,2938,35,,,,19
5,432060,,,,,27,27,123,,,,25,274,1,1,191,5,,,,,,,2,,,2,,2801,44990,,,8,,3316801,5182,,,2,474,15000,14223,,,,,,,,,,,,,,13,3,8,6,,,15148,,,,,119912,119908,2,24,24,,,115946,53686,14,1218316,,,,,,,,,,,21759,735,8131,4667,87,70,12298,2819,9020,18,11987,10634,,,1687,,13,,159,,,5,,,,,,,,,23,,19,,2,2,,,10,4,48,90,,20,5204,25341,3095,,2799,777,795,6,,,,,,,,,28911,79896,100,,592875,17,,,,165,57,63,18,,,,,3543,73696,31717,5,2,15,30,413,12,46,5,92,,,,1,49,,,,8740,,,,,,,867,,,,3063,17,,,,25
5,432120,,,,,6,6,88,,,,30,162,17,,236,10,1,,,,,,,,,3,,2693,45934,,,6,,3301356,5498,,,23,215,14675,10494,,,,,,,,,,,,,,17,4,10,8,,,14497,,,,,119541,119549,4,22,22,,5,100870,49703,6,1101404,,,,,,,,,,,21579,790,8012,4713,29,39,12140,3008,9140,52,11856,10461,,,466,,26,,119,,,14,,,,,,,,,17,,16,,1,3,,,21,7,43,77,,35,4162,24050,3002,,2622,632,654,6,,,,,,,,,1654,78082,67,,583422,9,,,,161,44,36,13,,,,,3561,73313,31663,,,15,30,413,8,20,23,84,,,,,41,,,,1101,,,,,,,814,,,,3114,12,,,,17
5,432180,,,,,15,15,117,,,,35,139,1,,297,13,,,,,,,,,,4,,2649,45335,,,10,,3289136,5108,,,13,47,14745,10751,,,,,,,,,,,,,,13,3,8,6,,,14040,,,,,119653,119648,6,17,17,,,92953,47299,6,1098910,,,,,,,,,,,20749,738,7881,4581,114,75,11974,2769,8736,45,11692,10391,,,425,,42,,64,1,,8,,,,,,,,,21,,12,,,1,,,22,9,45,92,,27,4126,24015,2700,,2369,643,659,13,,,,,,,,,929,76589,17,,574602,6,,,,143,42,15,18,,,,,3731,73353,32038,,,15,30,411,8,116,3,86,,,,,46,,,,1134,,,,,,,923,,,,3156,20,,,,20
5,432240,,,,,13,13,113,,,,40,193,22,,322,3,1,,,,,,,,,4,,2642,45982,,,13,,3279785,5168,,,8,42,15069,10597,,,,,,,,,,,,,,17,4,10,8,,,14223,,,,,119393,119390,4,28,28,,5,92006,47450,8,1106721,,,,,,,,,,,20864,768,7817,4593,37,69,11960,2830,8826,29,11668,10406,,,750,,18,,129,1,,9,,,,,,,,,13,,12,,,2,,,18,,49,102,,23,4114,23380,2710,,2430,625,632,13,,,,,,,,,1655,76711,7,,569283,4,,,,143,41,68,17,,,,,3624,73124,31843,,,15,30,411,12,61,4,85,,,,,60,,,,1126,,,,,,,863,,,,3206,12,,,,26
5,432300,,,,,14,14,163,,,,33,116,,1,324,8,4,,,,,,2,,,5,,2520,45813,,,6,,3275499,5285,,,1,35,15101,10308,,,,,,,,,,,,,,13,3,8,6,,,13919,,,,,119349,119358,9,18,18,,,91450,47100,10,1109459,,,,,,,,,,,20789,757,7670,4531,64,49,11945,2857,9026,42,11644,10468,,,746,,26,,116,5,,7,,,,,,,,,22,,18,,,1,,,7,,37,60,,22,4015,23559,2818,,2483,601,611,10,,,,,,,,,3171,74559,13,,564625,15,,,,144,47,29,23,,,,,3553,73006,31765,5,,15,30,443,8,82,3,84,,,,,41,,,,1092,,,,,,,852,,,,3070,24,,,,15
5,432360,,,,,30,30,149,,,,27,181,17,6,313,5,,,,,,,,,,2,,2559,44103,,,14,,3272916,5132,,,2,32,15298,11374,,,,,,,,,,,,,,17,4,10,8,,,11765,,,,,119334,119328,5,26,27,,,89329,45568,8,1104441,,,,,,,,,,,20047,738,7370,5109,133,46,11534,2758,8600,58,11269,10008,,,748,,38,,139,,,2,,,,,,,,,15,,13,,,,,,9,,34,85,,18,4383,21395,2723,,2393,617,628,4,,,,,,,,,835,70351,3,,563337,9,,,,153,30,6,13,,,,,3651,73221,31727,20,,15,30,413,7,56,4,92,,,,,48,,,,933,,,,,,,933,,,,2842,17,,,,22
5,432420,,,,,14,14,139,,,,27,218,3,2,345,8,,,,,,,,,,2,,2641,44716,,,12,,3263322,5243,,,5,40,15051,10402,,,,,,,,,,,,,,13,3,8,6,,,11190,,,,,119743,119745,3,22,22,,10,87386,45200,10,1089515,,,,,,,,,,,20111,690,7611,4633,74,49,11500,2642,8460,27,11258,9986,,,625,,22,,121,3,,3,,,,,,,,,17,,10,,,2,,,8,,39,59,,18,3919,20280,2718,,2408,624,635,17,,,,,,,,,1623,68688,3,,557377,4,,,,143,45,26,,,,,,3548,73613,31911,1,,15,30,411,12,22,4,85,,,,,43,,,,988,,,,,,,790,,,,2746,22,,,,21
5,432480,,,,,23,23,130,,,,37,195,13,3,344,,,,,,,,,,,,,2528,43624,,,5,,3256511,5143,,,9,33,14562,9779,,,,,,,,,,,,,,17,4,10,8,,,11107,,,,,118881,118881,4,20,20,,6,87186,45579,13,1080493,,,,,,,,,,,19903,687,7473,4414,39,46,11298,2759,8547,19,10995,9780,,,556,,22,,96,2,,3,,,,,,,,,20,,5,,3,1,,,10,,35,79,,16,3770,21749,2791,,2378,608,621,6,,,,,,,,,2703,67128,1,,553719,5,,,,166,47,57,19,,,,,3631,72665,31728,,,15,30,413,9,77,3,84,,,,,41,,,,987,,,,,,,784,,,,2968,16,,,,18
5,432540,,,,,17,17,121,,,,28,165,,,248,3,,,,,,,,,,1,,2639,43310,,,12,,3249148,5171,,,6,23,14716,9790,,,,,,,,,,,,,,13,3,8,6,,,10844,,,,,119592,119589,2,22,22,,15,87065,45662,9,1082352,,,,,,,,,,,19830,707,7537,4389,43,60,11576,2629,8433,38,11318,9975,,,967,,27,,99,,,7,,,,,,,,,9,,8,,6,1,,,10,,42,122,,18,3689,21340,2623,,2269,606,615,6,,,,,,,,,1290,67192,10,,549015,6,,,,165,39,26,15,,,,,3599,73456,31856,,,15,30,411,7,125,3,85,,,,,34,,,,982,,,,,,,879,,,,3092,14,,,,14
5,432600,,,,,21,21,86,,,,27,155,12,2,271,6,13,,,,,,,,,6,,2494,43312,,,10,,3240830,5277,,,8,41,15144,9647,,,,,,,,,,,,,,17,4,10,8,,,11609,,,,,119582,119592,2,16,16,,,89552,46630,3,1088596,,,,,,,,,,,19156,810,7681,4351,42,93,11490,2640,8391,34,11202,9824,,,896,,30,,109,1,,6,,,,,,,,,19,,3,,1,,,,13,2,39,133,,35,3689,21682,2548,,2252,617,630,4,,,,,,,,,3327,67956,7,,547991,14,,,,181,75,71,18,,,,,3494,73265,31787,,,15,30,441,12,122,7,85,,,,,56,,,,1248,,,,,,,1077,,,,3004,4,,,,21
5,432660,,,,,46,46,91,,,,23,195,,,282,12,,,,,,,,,,4,,2564,43659,,,6,,3239336,4988,,,2,36,14868,11649,,,,,,,,,,,,,,13,3,8,6,,,10911,,,,,119232,119220,6,26,26,,,85709,44923,6,1082566,,,,,,,,,,,18918,746,7170,4224,67,63,11276,2599,8368,19,11001,9746,,,340,,18,,132,1,,8,,,,,,,,,8,,10,,2,2,,,12,9,30,103,,17,4336,20568,2594,,2263,642,650,15,,,,,,,,,967,66011,9,,544909,14,,,,169,55,77,,,,,,3499,72911,31538,,,14,30,415,8,46,4,91,,,,,46,,,,889,,,,,,,1472,,,,2710,24,,,,24
5,432720,,,,,25,25,84,,,,26,156,10,1,195,9,,,,,,,,,,3,,2546,41856,,,25,,3229602,5062,,,17,24,14231,11620,,,,,,,,,,,,,,17,4,10,8,,,10693,,,,,119346,119348,6,22,22,,16,84590,44625,6,1072414,,,,,,,,,,,18976,613,7354,4288,88,77,11243,2520,8238,34,10986,9705,,,650,,16,,127,,,15,,,,,,,,,19,,12,,1,1,,,15,2,36,103,,15,4417,21102,2632,,2264,677,689,6,,,,,,,,,819,65795,4,2,541545,14,,,,148,52,56,17,,,,,3509,73497,31811,,,15,30,411,7,20,23,85,,,,,46,,,,817,,,,,,,821,,,,2774,38,,,,22
5,432780,,,,,10,10,82,,,,18,192,,3,265,10,,,,,,,2,,,8,,2477,41313,,,4,,3224439,5286,,,4,32,14862,9476,,,,,,,,,,,,,,13,3,8,6,,,10560,,,,,119772,119778,9,12,12,,9,83457,44351,6,1064323,,,,,,,,,,,18867,608,7317,4221,98,67,11324,2515,8236,28,11034,9720,,,622,,25,,129,1,,8,,,,,,,,,20,,3,,2,1,,,12,12,41,60,,15,3667,21545,2514,,2241,605,610,15,,,,,,,,,710,65424,5,,538925,15,,,,143,40,61,4,,,,,3672,73602,31736,,,15,30,411,13,116,4,85,,,,,37,,,,919,,,,,,,865,,,,2808,26,,,,21
5,432840,,,,,9,9,120,,,,23,155,19,3,229,47,,,,,,,,,,15,,2435,42309,,,7,,3216977,5056,,,4,32,14942,9210,,,,,,,,,,,,,,17,4,10,8,,,10366,,,,,119221,119216,5,18,18,,10,83151,44630,9,1065080,,,,,,,,,,,18992,653,7354,4126,85,59,10999,2548,7948,25,10786,9550,,,781,,29,,113,,,9,,,,,,,,,9,,3,,1,2,,,7,8,44,109,,27,3635,20901,2528,,2281,587,597,6,,,,,,,,,899,64927,7,,537922,13,,,,159,61,46,,,,,,3549,73185,31410,,,15,30,413,8,61,3,84,,,,,38,,,,1075,,,,,,,960,,,,2539,25,,,,25
5,432900,,,,,9,9,87,,,,16,302,,,237,9,8,,,,,,2,,,6,,2490,40900,,,2,,3211053,5092,,,4,30,14623,9635,,,,,,,,,,,,,,13,3,8,6,,,10817,,,,,119844,119841,4,16,16,,7,84217,44772,9,1059327,,,,,,,,,,,18668,623,7050,4146,41,58,11055,2596,8183,25,10819,9560,,,487,,33,,116,1,,7,,,,,,,,,27,,10,,,3,,,6,12,46,42,,24,3703,20537,2512,,2154,606,620,17,,,,,,,,,2160,65322,7,1,537823,15,,,,183,74,34,2,,,,,3609,73635,31145,,,15,30,441,7,82,3,85,,,,,64,,,,1172,,,,,,,855,,,,2612,13,,,,28
5,432960,,,,,21,21,123,,,,35,118,14,6,302,22,,,,,,,,,,6,,2438,41074,,,20,,3210661,5236,,,13,28,15206,9012,,,,,,,,,,,,,,17,4,10,8,,,10418,,,,,119084,119088,5,18,18,,2,80944,43316,2,1050664,,,,,,,,,,,18739,581,7191,4113,51,66,10963,2498,7957,27,10687,9459,,,991,,22,,120,,,8,,,,,,,,,9,,20,,1,2,,,18,10,45,86,,13,3584,20288,2568,,2277,574,580,6,,,,,,,,,707,64109,4,,532547,10,,,,132,49,37,17,,,,,3547,72999,30866,,,15,30,413,12,56,5,92,,,,,35,,,,930,,,,,,,1082,,,,2486,23,,,,23
5,433020,,,,,17,17,81,,,,19,340,5,,228,23,,,,,,,,,,8,,2291,40249,,,28,,3206661,5166,,,5,45,14630,9138,,,,,,,,,,,,,,13,3,8,6,,,10672,,,,,119280,119281,7,5,5,,3,84059,43236,6,1048175,,,,,,,,,,,18345,562,7063,3975,57,65,10836,2400,7793,23,10568,9380,,,674,,17,,104,,,1,,,,,,,,,16,,10,,,1,,,14,15,40,35,,23,3589,19560,2375,,2141,634,646,17,,,,,,,,,623,64814,4,1,529914,14,,,,166,41,46,33,,,,,3735,73112,30957,,,15,30,413,8,22,3,84,,,,,39,,,,782,,,,,,,867,,,,2631,48,,,,15
5,433080,,,,,8,8,65,,,,37,110,21,1,287,13,8,,,,,,,,,10,,2465,39619,,,19,,3197305,4951,,,5,39,14551,8604,,,,,,,,,,,,,,17,4,10,8,,,10975,,,,,118885,118883,4,8,13,,,80967,42907,5,1038029,,,,,,,,,,,17515,532,6887,3933,80,60,10584,2407,7698,24,10306,9113,,,414,,20,,133,1,,5,,,,,,,,,18,,7,,1,2,,,13,12,50,92,,29,3459,19990,2510,,2250,565,575,6,,,,,,,,,678,64636,,,523789,27,,,,148,32,29,,,,,,3647,72732,30741,1,,15,30,411,8,77,3,85,,,,,51,,,,815,,,,,,,909,,,,2818,35,,,,22
5,433140,,,,,15,15,69,,,,24,483,9,1,205,105,,,,,,,,,,35,,2392,39745,,,24,,3195670,5158,,,2,38,14253,9018,,,,,,,,,,,,,,13,3,8,6,,,14263,,,,,119115,119117,10,12,12,,,82009,42764,1,1034966,,,,,,,,,,,17382,610,6599,3880,97,62,10304,2435,7667,19,10050,8932,,,862,,25,,123,,,6,,,,,,,,,7,,5,,2,3,,,12,15,42,45,,15,3501,19295,2484,,2202,527,536,17,,,,,,,,,1125,71409,8,,522313,21,,,,150,33,38,,,,,,3515,72872,30518,,,15,30,411,12,125,4,85,,,,,47,,,,936,,,,,,,815,,,,2949,33,,,,18
5,433200,,,,,17,17,92,,,,29,211,7,1,262,84,,,,,,,,,,26,,2470,41093,,,8,,3183031,5450,,,9,37,14113,9176,,,,,,,,,,,,,,17,4,10,8,,,15624,,,,,119402,119402,4,16,16,,,83550,44179,2,1039636,,,,,,,,,,,17731,538,6861,3993,147,76,10315,2457,7769,20,10093,8940,,,869,,15,,164,6,,8,,,,,,,,,15,,7,,,1,,,12,8,39,44,,17,3461,21909,2416,,2107,426,435,9,,,,,,,,,4078,74266,13,,520354,4,,,,191,71,15,2,,,,,3542,73258,30782,1,,15,30,443,8,122,6,84,,,,,43,,,,1196,,,,,,,889,,,,2943,47,,,,20
5,433260,,,,,19,19,80,,,,36,286,5,8,229,58,,,,,,,,,,18,,2347,39045,,,5,,3178182,5222,,,8,33,14243,10476,,,,,,,,,,,,,,13,3,8,6,,,11110,,,,,119292,119289,6,7,7,,,78920,42544,1,1034444,,,,,,,,,,,17182,574,6580,3743,81,74,10041,2305,7292,25,9798,8697,,,863,,25,,148,,,5,,,,,,,,,10,,6,,,,,,26,14,32,30,,12,3899,19882,2318,,2076,521,528,12,,,,,,,,,637,64376,4,1,517274,2,,,,163,46,66,15,,,,,3723,73255,30964,,,15,30,413,7,46,4,92,,,,,44,,,,835,,,,,,,824,,,,2518,30,,,,19
