time,value,metric
2024-02-02 16:27:55,42.220703125,{}
2024-02-02 16:28:55,39.103515625,{}
2024-02-02 16:29:55,29.15625,{}
2024-02-02 16:30:55,27.09375,{}
2024-02-02 16:31:55,27.09375,{}
2024-02-02 16:32:55,19.34375,{}
2024-02-02 16:33:55,19.34375,{}
2024-02-02 16:34:55,20.74609375,{}
2024-02-02 16:35:55,26.28125,{}
2024-02-02 16:36:55,32.08203125,{}
2024-02-02 16:37:55,34.265625,{}
2024-02-02 16:38:55,43.4453125,{}
2024-02-02 16:39:55,43.49609375,{}
2024-02-02 16:40:55,52.453125,{}
2024-02-02 16:41:55,52.51171875,{}
2024-02-02 16:42:55,52.51171875,{}
2024-02-02 16:43:55,52.53515625,{}
2024-02-02 16:44:55,52.53515625,{}
2024-02-02 16:45:55,52.5390625,{}
2024-02-02 16:46:55,52.5390625,{}
2024-02-02 16:47:55,52.5390625,{}
2024-02-02 16:48:55,52.54296875,{}
2024-02-02 16:49:55,53.03515625000001,{}
2024-02-02 16:50:55,53.75,{}
2024-02-02 16:51:55,31.833984374999996,{}
2024-02-02 16:52:55,66.71875,{}
2024-02-02 16:53:55,48.869140625,{}
2024-02-02 16:54:55,66.279296875,{}
2024-02-02 16:55:55,72.75,{}
2024-02-02 16:56:55,59.71354166666667,{}
2024-02-02 16:57:55,74.05598958333333,{}
2024-02-02 16:58:55,89.296875,{}
2024-02-02 16:59:55,82.5234375,{}
2024-02-02 17:00:55,69.875,{}
2024-02-02 17:01:55,96.6796875,{}
2024-02-02 17:02:55,100.5515625,{}
2024-02-02 17:03:55,114.66536458333334,{}
2024-02-02 17:04:55,105.10546875,{}
2024-02-02 17:05:55,134.54427083333334,{}
2024-02-02 17:06:55,136.98046875,{}
2024-02-02 17:07:55,149.07747395833331,{}
2024-02-02 17:08:55,77.23125,{}
2024-02-02 17:09:55,80.115234375,{}
2024-02-02 17:10:55,65.80794270833333,{}
2024-02-02 17:11:55,66.0421875,{}
2024-02-02 17:12:55,66.0890625,{}
2024-02-02 17:13:55,45.125,{}
2024-02-02 17:14:55,52.435546875,{}
2024-02-02 17:15:55,52.439453125,{}
2024-02-02 17:16:55,59.140625,{}
2024-02-02 17:17:55,59.18750000000001,{}
2024-02-02 17:18:55,59.23828125,{}
2024-02-02 17:19:55,59.240234375,{}
2024-02-02 17:20:55,59.291015625,{}
2024-02-02 17:21:55,59.291015625,{}
2024-02-02 17:22:55,54.47851562499999,{}
2024-02-02 17:23:55,54.48046875,{}
2024-02-02 17:24:55,48.611328125,{}
2024-02-02 17:25:55,48.611328125,{}
2024-02-02 17:26:55,42.5,{}
2024-02-02 17:27:55,42.5,{}
2024-02-02 17:28:55,38.9375,{}
2024-02-02 17:29:55,38.9375,{}
2024-02-02 17:30:55,38.375,{}
2024-02-02 17:31:55,38.375,{}
2024-02-02 17:32:55,28.4296875,{}
2024-02-02 17:33:55,28.4296875,{}
2024-02-02 17:34:55,29.757812500000004,{}
2024-02-02 17:35:55,40.67578125,{}
2024-02-02 17:36:55,41.515625,{}
2024-02-02 17:37:55,51.5234375,{}
2024-02-02 17:38:55,52.50390625,{}
2024-02-02 17:39:55,61.453125,{}
2024-02-02 17:40:55,61.453125,{}
2024-02-02 17:41:55,61.47265625,{}
2024-02-02 17:42:55,61.47265625,{}
2024-02-02 17:43:55,61.50390624999999,{}
2024-02-02 17:44:55,61.51171875,{}
2024-02-02 17:45:55,61.51562499999999,{}
2024-02-02 17:46:55,61.51562499999999,{}
2024-02-02 17:47:55,61.51953125,{}
2024-02-02 17:48:55,61.51953125,{}
2024-02-02 17:49:55,61.5234375,{}
2024-02-02 17:50:55,61.5234375,{}
2024-02-02 17:51:55,65.54296875,{}
2024-02-02 17:52:55,38.203125,{}
2024-02-02 17:53:55,50.126953125,{}
2024-02-02 17:54:55,61.986328125,{}
2024-02-02 17:55:55,67.052734375,{}
2024-02-02 17:56:55,94.921875,{}
2024-02-02 17:57:55,77.125,{}
2024-02-02 17:58:55,87.56770833333334,{}
2024-02-02 17:59:55,79.6787109375,{}
2024-02-02 18:00:55,70.181640625,{}
2024-02-02 18:01:55,86.53125,{}
2024-02-02 18:02:55,92.14453125,{}
2024-02-02 18:03:55,73.19765625,{}
2024-02-02 18:04:55,83.78515625,{}
2024-02-02 18:05:55,85.60872395833334,{}
2024-02-02 18:06:55,74.751953125,{}
2024-02-02 18:07:55,42.293619791666664,{}
2024-02-02 18:08:55,51.0234375,{}
2024-02-02 18:09:55,34.955078125,{}
2024-02-02 18:10:55,72.7890625,{}
2024-02-02 18:11:55,45.30859375,{}
2024-02-02 18:12:55,57.642578125,{}
2024-02-02 18:13:55,58.390625,{}
2024-02-02 18:14:55,61.111328125,{}
2024-02-02 18:15:55,61.205078125,{}
2024-02-02 18:16:55,62.2265625,{}
2024-02-02 18:17:55,62.271484375,{}
2024-02-02 18:18:55,62.03125,{}
2024-02-02 18:19:55,62.03125,{}
2024-02-02 18:20:55,58.724609375,{}
2024-02-02 18:21:55,58.751953125,{}
2024-02-02 18:22:55,55.025390625,{}
2024-02-02 18:23:55,55.05078125,{}
2024-02-02 18:24:55,52.7109375,{}
2024-02-02 18:25:55,49.8046875,{}
2024-02-02 18:26:55,43.68359375,{}
2024-02-02 18:27:55,43.68359375,{}
2024-02-02 18:28:55,37.498046875,{}
2024-02-02 18:29:55,47.5390625,{}
2024-02-02 18:30:55,44.3515625,{}
2024-02-02 18:31:55,44.3515625,{}
2024-02-02 18:32:55,38.35546875,{}
2024-02-02 18:33:55,38.35546875,{}
2024-02-02 18:34:55,42.109375,{}
2024-02-02 18:35:55,42.82421875,{}
2024-02-02 18:36:55,53.87499999999999,{}
2024-02-02 18:37:55,56.01953125,{}
2024-02-02 18:38:55,65.28125,{}
2024-02-02 18:39:55,65.30078125,{}
2024-02-02 18:40:55,71.125,{}
2024-02-02 18:41:55,71.1328125,{}
2024-02-02 18:42:55,71.14453125,{}
2024-02-02 18:43:55,71.1796875,{}
2024-02-02 18:44:55,71.1875,{}
2024-02-02 18:45:55,71.19140625,{}
2024-02-02 18:46:55,71.265625,{}
2024-02-02 18:47:55,71.265625,{}
2024-02-02 18:48:55,71.765625,{}
2024-02-02 18:49:55,71.765625,{}
2024-02-02 18:50:55,71.765625,{}
2024-02-02 18:51:55,77.85546875,{}
2024-02-02 18:52:55,78.4453125,{}
2024-02-02 18:53:55,52.181640625,{}
